#idx, time, rx_pkts, tpr, n_core
0000001992, 184424, 0000000000, 100, 001
0000001993, 184425, 0000000000, 100, 001
0000001994, 184427, 0000000000, 100, 001
0000001995, 184428, 0000000000, 100, 001
0000001996, 184429, 0000000000, 100, 001
0000001997, 184430, 0000000000, 100, 001
0000001998, 184431, 0000000000, 100, 001
0000001999, 184432, 0000000000, 100, 001
0000002000, 184433, 0000000000, 100, 001
0000002001, 184434, 0000000000, 100, 001
0000002002, 184435, 0000000000, 100, 001
0000002003, 184436, 0000000000, 100, 001
0000002004, 184437, 0000000000, 100, 001
0000002005, 184438, 0000000000, 100, 001
0000002006, 184439, 0000000000, 100, 001
0000002007, 184440, 0000000000, 100, 001
0000002008, 184441, 0000000000, 100, 001
0000002009, 184442, 0000000000, 100, 001
0000002010, 184443, 0000000000, 100, 001
0000002011, 184444, 0000000000, 100, 001
0000002012, 184445, 0000000000, 100, 001
0000002013, 184446, 0000000000, 100, 001
0000002014, 184447, 0000000000, 100, 001
0000002015, 184448, 0000000000, 100, 001
0000002016, 184449, 0000000000, 100, 001
0000002017, 184450, 0000000000, 100, 001
0000002018, 184451, 0000000000, 100, 001
0000002019, 184452, 0000000000, 100, 001
0000002020, 184453, 0000000000, 100, 001
0000002021, 184454, 0000000000, 100, 001
0000002022, 184455, 0000000000, 100, 001
0000002023, 184456, 0000000000, 100, 001
0000002024, 184457, 0000000000, 100, 001
0000002025, 184458, 0000000000, 100, 001
0000002026, 184459, 0000000000, 100, 001
0000002027, 184500, 0000000000, 100, 001
0000002028, 184501, 0000000000, 100, 001
0000002029, 184502, 0000000000, 100, 001
0000002030, 184503, 0000000000, 100, 001
0000002031, 184504, 0000000000, 100, 001
0000002032, 184505, 0000000000, 100, 001
0000002033, 184506, 0000000000, 100, 001
0000002034, 184507, 0000000000, 100, 001
0000002035, 184508, 0000000000, 100, 001
0000002036, 184509, 0000000000, 100, 001
0000002037, 184510, 0000000000, 100, 001
0000002038, 184511, 0000000000, 100, 001
0000002039, 184512, 0000000000, 100, 001
0000002040, 184513, 0000000000, 100, 001
0000002041, 184514, 0000000000, 100, 001
0000002042, 184515, 0000000000, 100, 001
0000002043, 184516, 0000000000, 100, 001
0000002044, 184517, 0000000000, 100, 001
0000002045, 184518, 0000000000, 100, 001
0000002046, 184519, 0000000000, 100, 001
0000002047, 184520, 0000000000, 100, 001
0000002048, 184521, 0000000000, 100, 001
0000002049, 184522, 0000000000, 100, 001
0000002050, 184523, 0000000000, 100, 001
0000002051, 184524, 0000000000, 100, 001
0000002052, 184525, 0000000000, 100, 001
0000002053, 184526, 0000000000, 100, 001
0000002054, 184527, 0000000000, 100, 001
0000002055, 184528, 0000000000, 100, 001
0000002056, 184529, 0000000000, 100, 001
0000002057, 184530, 0000000000, 100, 001
0000002058, 184531, 0000000000, 100, 001
0000002059, 184532, 0000000000, 100, 001
0000002060, 184533, 0000000000, 100, 001
0000002061, 184534, 0000000000, 100, 001
0000002062, 184535, 0000000000, 100, 001
0000002063, 184536, 0000000000, 100, 001
0000002064, 184537, 0000000000, 100, 001
0000002065, 184538, 0000000000, 100, 001
0000002066, 184539, 0000000000, 100, 001
0000002067, 184540, 0000000000, 100, 001
0000002068, 184541, 0000000000, 100, 001
0000002069, 184542, 0000000000, 100, 001
0000002070, 184543, 0000000000, 100, 001
0000002071, 184544, 0000000000, 100, 001
0000002072, 184545, 0000000000, 100, 001
0000002073, 184546, 0000000000, 100, 001
0000002074, 184547, 0000000000, 100, 001
0000002075, 184548, 0000000000, 100, 001
0000002076, 184549, 0000000000, 100, 001
0000002077, 184550, 0000000000, 100, 001
0000002078, 184551, 0000000000, 100, 001
0000002079, 184552, 0000000000, 100, 001
0000002080, 184553, 0000000000, 100, 001
0000002081, 184554, 0000000000, 100, 001
0000002082, 184555, 0000000000, 100, 001
0000002083, 184556, 0000000000, 100, 001
0000002084, 184557, 0000000000, 100, 001
0000002085, 184558, 0000000000, 100, 001
0000002086, 184559, 0000000000, 100, 001
0000002087, 184600, 0000000000, 100, 001
0000002088, 184601, 0000000000, 100, 001
0000002089, 184602, 0000000000, 100, 001
0000002090, 184604, 0000000000, 100, 001
0000002091, 184605, 0000000000, 100, 001
0000002092, 184606, 0000000000, 100, 001
0000002093, 184607, 0000000000, 100, 001
0000002094, 184608, 0000000000, 100, 001
0000002095, 184609, 0000000000, 100, 001
0000002096, 184610, 0000000000, 100, 001
0000002097, 184611, 0000000000, 100, 001
0000002098, 184612, 0000000000, 100, 001
0000002099, 184613, 0000000000, 100, 001
0000002100, 184614, 0000000000, 100, 001
0000002101, 184615, 0000000000, 100, 001
0000002102, 184616, 0000000000, 100, 001
0000002103, 184617, 0000000000, 100, 001
0000002104, 184618, 0000000000, 100, 001
0000002105, 184619, 0000000000, 100, 001
0000002106, 184620, 0000000000, 100, 001
0000002107, 184621, 0000000000, 100, 001
0000002108, 184622, 0000000000, 100, 001
0000002109, 184623, 0000000000, 100, 001
0000002110, 184624, 0000000000, 100, 001
0000002111, 184625, 0000000000, 100, 001
0000002112, 184626, 0000000000, 100, 001
0000002113, 184627, 0000000000, 100, 001
0000002114, 184628, 0000000000, 100, 001
0000002115, 184629, 0000000000, 100, 001
0000002116, 184630, 0000000000, 100, 001
0000002117, 184631, 0000000000, 100, 001
0000002118, 184632, 0000000000, 100, 001
0000002119, 184633, 0000000000, 100, 001
0000002120, 184634, 0000000000, 100, 001
0000002121, 184635, 0000000000, 100, 001
0000002122, 184636, 0000000000, 100, 001
0000002123, 184637, 0000000000, 100, 001
0000002124, 184638, 0000000000, 100, 001
0000002125, 184639, 0000000000, 100, 001
0000002126, 184640, 0000000000, 100, 001
0000002127, 184641, 0000000000, 100, 001
0000002128, 184642, 0000000000, 100, 001
0000002129, 184643, 0000000000, 100, 001
0000002130, 184644, 0000000000, 100, 001
0000002131, 184645, 0000000000, 100, 001
0000002132, 184647, 0000000000, 100, 001
0000002133, 184648, 0000000000, 100, 001
0000002134, 184649, 0000000000, 100, 001
0000002135, 184650, 0000000000, 100, 001
0000002136, 184651, 0000000000, 100, 001
0000002137, 184652, 0000000000, 100, 001
0000002138, 184653, 0000000000, 100, 001
0000002139, 184654, 0000000000, 100, 001
0000002140, 184655, 0000000000, 100, 001
0000002141, 184656, 0000000000, 100, 001
0000002142, 184657, 0000000000, 100, 001
0000002143, 184658, 0000000000, 100, 001
0000002144, 184659, 0000000000, 100, 001
0000002145, 184700, 0000000000, 100, 001
0000002146, 184701, 0000000000, 100, 001
0000002147, 184702, 0000000000, 100, 001
0000002148, 184703, 0000000000, 100, 001
0000002149, 184704, 0000000000, 100, 001
0000002150, 184705, 0000000000, 100, 001
0000002151, 184706, 0000000000, 100, 001
0000002152, 184707, 0000000000, 100, 001
0000002153, 184708, 0000000000, 100, 001
0000002154, 184709, 0000000000, 100, 001
0000002155, 184710, 0000000000, 100, 001
0000002156, 184711, 0000000000, 100, 001
0000002157, 184712, 0000000000, 100, 001
0000002158, 184713, 0000000000, 100, 001
0000002159, 184714, 0000000000, 100, 001
0000002160, 184715, 0000000000, 100, 001
0000002161, 184716, 0000000000, 100, 001
0000002162, 184717, 0000000000, 100, 001
0000002163, 184718, 0000000000, 100, 001
0000002164, 184719, 0000000000, 100, 001
0000002165, 184720, 0000000000, 100, 001
0000002166, 184721, 0000000000, 100, 001
0000002167, 184722, 0000000000, 100, 001
0000002168, 184723, 0000000000, 100, 001
0000002169, 184724, 0000000000, 100, 001
0000002170, 184725, 0000000000, 100, 001
0000002171, 184726, 0000000000, 100, 001
0000002172, 184727, 0000000000, 100, 001
0000002173, 184728, 0000000000, 100, 001
0000002174, 184729, 0000000000, 100, 001
0000002175, 184730, 0000000000, 100, 001
0000002176, 184731, 0000000000, 100, 001
0000002177, 184732, 0000000000, 100, 001
0000002178, 184733, 0000000000, 100, 001
0000002179, 184734, 0000000000, 100, 001
0000002180, 184735, 0000000000, 100, 001
0000002181, 184736, 0000000000, 100, 001
0000002182, 184737, 0000000000, 100, 001
0000002183, 184738, 0000000000, 100, 001
0000002184, 184739, 0000000000, 100, 001
0000002185, 184740, 0000000000, 100, 001
0000002186, 184741, 0000000000, 100, 001
0000002187, 184743, 0000000000, 100, 001
0000002188, 184744, 0000000000, 100, 001
0000002189, 184745, 0000000000, 100, 001
0000002190, 184746, 0000000000, 100, 001
0000002191, 184747, 0000000000, 100, 001
0000002192, 184748, 0000000000, 100, 001
0000002193, 184749, 0000000000, 100, 001
0000002194, 184750, 0000000000, 100, 001
0000002195, 184751, 0000000000, 100, 001
0000002196, 184752, 0000000000, 100, 001
0000002197, 184753, 0000000000, 100, 001
0000002198, 184754, 0000000000, 100, 001
0000002199, 184755, 0000000000, 100, 001
0000002200, 184756, 0000000000, 100, 001
0000002201, 184757, 0000000000, 100, 001
0000002202, 184758, 0000000000, 100, 001
0000002203, 184759, 0000000000, 100, 001
0000002204, 184800, 0000000000, 100, 001
0000002205, 184801, 0000000000, 100, 001
0000002206, 184802, 0000000000, 100, 001
0000002207, 184803, 0000000000, 100, 001
0000002208, 184804, 0000000000, 100, 001
0000002209, 184805, 0000000000, 100, 001
0000002210, 184806, 0000000000, 100, 001
0000002211, 184807, 0000000000, 100, 001
0000002212, 184808, 0000000000, 100, 001
0000002213, 184809, 0000000000, 100, 001
0000002214, 184810, 0000000000, 100, 001
0000002215, 184811, 0000000000, 100, 001
0000002216, 184812, 0000000000, 100, 001
0000002217, 184813, 0000000000, 100, 001
0000002218, 184814, 0000000000, 100, 001
0000002219, 184815, 0000000000, 100, 001
0000002220, 184816, 0000000000, 100, 001
0000002221, 184817, 0000000000, 100, 001
0000002222, 184818, 0000000000, 100, 001
0000002223, 184819, 0000000000, 100, 001
0000002224, 184820, 0000000000, 100, 001
0000002225, 184821, 0000000000, 100, 001
0000002226, 184822, 0000000000, 100, 001
0000002227, 184823, 0000000000, 100, 001
0000002228, 184824, 0000000000, 100, 001
0000002229, 184825, 0000000000, 100, 001
0000002230, 184826, 0000000000, 100, 001
0000002231, 184827, 0000000000, 100, 001
0000002232, 184828, 0000000000, 100, 001
0000002233, 184829, 0000000000, 100, 001
0000002234, 184830, 0000000000, 100, 001
0000002235, 184831, 0000000000, 100, 001
0000002236, 184832, 0000000000, 100, 001
0000002237, 184833, 0000000000, 100, 001
0000002238, 184834, 0000000000, 100, 001
0000002239, 184835, 0000000000, 100, 001
0000002240, 184836, 0000000000, 100, 001
0000002241, 184837, 0000000000, 100, 001
0000002242, 184838, 0000000000, 100, 001
0000002243, 184839, 0000000000, 100, 001
0000002244, 184840, 0000000000, 100, 001
0000002245, 184841, 0000000000, 100, 001
0000002246, 184842, 0000000000, 100, 001
0000002247, 184843, 0000000000, 100, 001
0000002248, 184844, 0000000000, 100, 001
0000002249, 184845, 0000000000, 100, 001
0000002250, 184846, 0000000000, 100, 001
0000002251, 184847, 0000000000, 100, 001
0000002252, 184848, 0000000000, 100, 001
0000002253, 184849, 0000000000, 100, 001
0000002254, 184850, 0000000000, 100, 001
0000002255, 184851, 0000000000, 100, 001
0000002256, 184852, 0000000000, 100, 001
0000002257, 184853, 0000000000, 100, 001
0000002258, 184854, 0000000000, 100, 001
0000002259, 184855, 0000000000, 100, 001
0000002260, 184856, 0000000000, 100, 001
0000002261, 184857, 0000000000, 100, 001
0000002262, 184858, 0000000000, 100, 001
0000002263, 184859, 0000000000, 100, 001
0000002264, 184900, 0000000000, 100, 001
0000002265, 184901, 0000000000, 100, 001
0000002266, 184902, 0000000000, 100, 001
0000002267, 184903, 0000000000, 100, 001
0000002268, 184904, 0000000000, 100, 001
0000002269, 184905, 0000000000, 100, 001
0000002270, 184906, 0000000000, 100, 001
0000002271, 184907, 0000000000, 100, 001
0000002272, 184908, 0000000000, 100, 001
0000002273, 184909, 0000000000, 100, 001
0000002274, 184910, 0000000000, 100, 001
0000002275, 184911, 0000000000, 100, 001
0000002276, 184912, 0000000000, 100, 001
0000002277, 184913, 0000000000, 100, 001
0000002278, 184914, 0000000000, 100, 001
0000002279, 184915, 0000000000, 100, 001
0000002280, 184916, 0000000000, 100, 001
0000002281, 184917, 0000000000, 100, 001
0000002282, 184918, 0000000000, 100, 001
0000002283, 184919, 0000000000, 100, 001
0000002284, 184920, 0000000000, 100, 001
0000002285, 184921, 0000000000, 100, 001
0000002286, 184922, 0000000000, 100, 001
0000002287, 184923, 0000000000, 100, 001
0000002288, 184924, 0000000000, 100, 001
0000002289, 184925, 0000000000, 100, 001
0000002290, 184926, 0000000000, 100, 001
0000002291, 184928, 0000000000, 100, 001
0000002292, 184929, 0000000000, 100, 001
0000002293, 184930, 0000000000, 100, 001
0000002294, 184931, 0000000000, 100, 001
0000002295, 184932, 0000000000, 100, 001
0000002296, 184933, 0000000000, 100, 001
0000002297, 184934, 0000000000, 100, 001
